case_id,reason_code,payment_rail,order_value,days_since_transaction,device_ip_match_history,auth_flow_type,customer_account_age_days,customer_past_order_count,customer_past_dispute_count,delivery_confirmed,tracking_available,merchant_comm_log_exists,refund_already_issued,label
non_del_00990,non_delivery,upi,1596.81,43,,,1501,4,0,0,1,1,0,1
non_del_00991,non_delivery,netbanking,2999.13,40,,,854,6,0,1,1,1,0,1
non_del_00992,non_delivery,netbanking,621.93,38,,,156,8,0,1,1,1,0,1
non_del_00993,non_delivery,upi,1131.01,43,,,946,10,1,1,1,1,0,1
non_del_00994,non_delivery,upi,1388.88,10,,,402,5,0,1,1,1,1,1
non_del_00995,non_delivery,upi,1834.32,43,,,203,11,0,1,1,1,1,1
non_del_00996,non_delivery,upi,1815.55,41,,,268,5,0,1,1,1,0,1
non_del_00997,non_delivery,upi,746.84,35,,,439,8,0,1,1,1,0,1
non_del_00998,non_delivery,netbanking,584.93,8,,,1593,3,1,1,1,0,0,1
non_del_00999,non_delivery,upi,1450.86,13,,,1924,6,0,0,1,1,0,1
non_del_01000,non_delivery,upi,1674.08,29,,,1700,8,0,1,1,1,0,1
non_del_01001,non_delivery,netbanking,1394.53,2,,,1287,3,3,1,1,1,0,1
non_del_01002,non_delivery,upi,394.49,36,,,1764,6,0,0,0,1,0,1
non_del_01003,non_delivery,upi,1724.67,19,,,573,5,0,1,1,1,0,1
non_del_01004,non_delivery,upi,2358.47,0,,,1816,6,0,1,1,1,1,0
non_del_01005,non_delivery,upi,2014.84,13,,,1894,5,1,1,1,1,0,1
non_del_01006,non_delivery,upi,1556.45,17,,,298,5,3,1,1,1,1,1
non_del_01007,non_delivery,netbanking,1905.97,29,,,795,5,0,0,1,1,1,0
non_del_01008,non_delivery,upi,981.79,27,,,561,10,1,1,1,1,0,1
non_del_01009,non_delivery,netbanking,3608.57,16,,,282,9,0,0,1,0,0,0
non_del_01010,non_delivery,netbanking,1206.51,27,,,346,5,0,1,1,1,0,1
non_del_01011,non_delivery,netbanking,2407.53,40,,,1930,7,0,1,1,1,0,1
non_del_01012,non_delivery,netbanking,4357.36,15,,,363,8,0,1,1,0,0,1
non_del_01013,non_delivery,netbanking,1513.08,16,,,1332,5,1,1,1,0,1,1
non_del_01014,non_delivery,netbanking,3083.65,4,,,1745,3,0,0,0,1,0,0
non_del_01015,non_delivery,upi,1186.41,17,,,1505,3,1,1,1,1,0,1
non_del_01016,non_delivery,upi,3101.45,12,,,907,9,0,1,1,1,0,1
non_del_01017,non_delivery,netbanking,3903.99,34,,,46,2,2,1,0,1,0,0
non_del_01018,non_delivery,netbanking,922.85,5,,,836,11,0,0,0,0,0,0
non_del_01019,non_delivery,netbanking,2891.29,26,,,567,8,0,0,0,1,0,0
non_del_01020,non_delivery,upi,4458.47,34,,,1729,11,2,1,1,0,0,1
non_del_01021,non_delivery,netbanking,2121.51,11,,,1890,3,1,1,1,1,0,1
non_del_01022,non_delivery,netbanking,3459.47,3,,,465,7,1,0,0,1,0,0
non_del_01023,non_delivery,netbanking,3959.91,30,,,311,5,0,1,1,1,0,1
non_del_01024,non_delivery,upi,3162.35,26,,,1640,7,1,1,1,1,0,1
non_del_01025,non_delivery,upi,999.99,25,,,1747,4,0,1,1,0,0,1
non_del_01026,non_delivery,upi,2316.11,39,,,1966,7,1,1,1,1,0,1
non_del_01027,non_delivery,upi,2506.05,4,,,1541,6,1,1,1,1,0,1
non_del_01028,non_delivery,upi,347.0,8,,,927,9,0,1,1,1,1,1
non_del_01029,non_delivery,upi,1600.94,21,,,757,4,0,0,0,1,0,1
non_del_01030,non_delivery,netbanking,1913.5,25,,,120,11,0,0,0,1,0,0
non_del_01031,non_delivery,upi,2386.53,41,,,1773,4,0,1,1,1,0,1
non_del_01032,non_delivery,netbanking,808.77,27,,,1986,4,0,0,0,0,0,0
non_del_01033,non_delivery,upi,1512.82,9,,,1845,5,1,0,1,1,0,1
non_del_01034,non_delivery,netbanking,2014.6,38,,,1147,7,1,0,1,1,0,0
non_del_01035,non_delivery,upi,1297.78,18,,,1733,12,2,1,1,1,0,1
non_del_01036,non_delivery,upi,339.14,39,,,5,6,0,1,1,1,0,1
non_del_01037,non_delivery,upi,3715.56,12,,,815,6,1,1,1,1,0,1
non_del_01038,non_delivery,upi,5455.9,35,,,215,6,1,1,1,1,0,1
non_del_01039,non_delivery,upi,2197.98,24,,,1174,7,1,1,1,1,0,1
non_del_01040,non_delivery,netbanking,2225.37,25,,,5,7,1,1,1,1,0,1
non_del_01041,non_delivery,netbanking,1684.31,43,,,612,5,0,1,1,0,0,1
non_del_01042,non_delivery,upi,591.69,6,,,839,5,1,0,1,0,0,1
non_del_01043,non_delivery,netbanking,438.01,13,,,260,6,1,1,1,1,0,1
non_del_01044,non_delivery,upi,113.03,8,,,173,7,1,0,0,1,0,0
non_del_01045,non_delivery,upi,3536.1,37,,,1804,10,0,1,1,1,0,1
non_del_01046,non_delivery,upi,5088.17,38,,,545,6,1,1,1,1,0,1
non_del_01047,non_delivery,upi,2341.71,37,,,1962,5,0,0,0,1,0,1
non_del_01048,non_delivery,upi,1285.95,10,,,742,6,1,0,1,1,0,0
non_del_01049,non_delivery,netbanking,1512.26,11,,,118,6,0,1,0,1,0,1
non_del_01050,non_delivery,upi,2567.51,18,,,207,6,0,1,1,1,0,1
non_del_01051,non_delivery,netbanking,3419.74,34,,,1375,5,0,1,1,1,0,1
non_del_01052,non_delivery,upi,1706.38,33,,,26,7,3,0,1,1,0,0
non_del_01053,non_delivery,upi,1368.73,44,,,1898,5,1,1,1,0,0,1
non_del_01054,non_delivery,upi,798.25,35,,,511,6,2,1,1,1,0,1
non_del_01055,non_delivery,upi,1180.82,42,,,1216,6,2,1,1,0,0,1
non_del_01056,non_delivery,upi,2465.32,11,,,888,3,0,1,1,1,1,1
non_del_01057,non_delivery,netbanking,2103.63,27,,,95,12,0,1,1,1,0,1
non_del_01058,non_delivery,netbanking,1985.3,23,,,1406,8,2,0,0,1,1,0
non_del_01059,non_delivery,upi,822.8,6,,,30,8,0,1,1,1,0,1
non_del_01060,non_delivery,upi,1457.39,42,,,1593,6,0,0,1,1,0,1
non_del_01061,non_delivery,upi,2916.32,5,,,1008,7,0,0,1,0,0,1
non_del_01062,non_delivery,upi,4238.63,38,,,605,6,0,1,1,1,0,1
non_del_01063,non_delivery,netbanking,2821.96,12,,,1879,5,1,1,1,0,0,1
non_del_01064,non_delivery,upi,3411.38,9,,,407,8,2,1,1,1,1,1
non_del_01065,non_delivery,netbanking,348.7,27,,,558,5,0,0,0,1,0,1
non_del_01066,non_delivery,netbanking,3790.78,21,,,1291,5,0,0,1,1,0,1
non_del_01067,non_delivery,upi,2320.03,17,,,701,10,0,0,1,1,0,1
non_del_01068,non_delivery,netbanking,1998.61,40,,,974,7,0,1,1,1,0,1
non_del_01069,non_delivery,netbanking,2137.62,31,,,1592,8,0,0,0,1,0,0
non_del_01070,non_delivery,upi,4764.29,27,,,1827,6,0,1,1,0,0,1
non_del_01071,non_delivery,netbanking,1248.36,35,,,1603,8,1,1,1,1,0,1
non_del_01072,non_delivery,upi,2139.07,36,,,161,4,1,1,1,1,0,1
non_del_01073,non_delivery,netbanking,1585.54,8,,,1887,2,0,1,1,0,0,1
non_del_01074,non_delivery,netbanking,860.1,19,,,842,3,0,1,1,1,0,1
non_del_01075,non_delivery,netbanking,501.29,40,,,1677,4,0,1,1,1,0,1
non_del_01076,non_delivery,netbanking,848.81,36,,,572,4,0,1,0,1,0,1
non_del_01077,non_delivery,netbanking,1028.66,2,,,1188,3,1,1,1,1,0,1
non_del_01078,non_delivery,upi,1636.03,11,,,1929,2,0,0,1,1,0,1
non_del_01079,non_delivery,netbanking,3411.42,11,,,1877,4,0,1,1,1,0,1
non_del_01080,non_delivery,netbanking,850.94,23,,,1308,7,0,0,0,1,0,0
non_del_01081,non_delivery,netbanking,1014.53,36,,,1229,10,1,1,1,1,0,1
non_del_01082,non_delivery,netbanking,4701.65,21,,,59,3,1,1,0,1,0,1
non_del_01083,non_delivery,upi,1278.21,8,,,1203,3,0,1,1,1,0,1
non_del_01084,non_delivery,upi,1112.32,25,,,841,5,0,0,0,1,0,0
non_del_01085,non_delivery,netbanking,1144.62,9,,,31,9,0,0,0,1,0,0
non_del_01086,non_delivery,netbanking,1891.01,30,,,1890,10,1,1,1,1,0,1
non_del_01087,non_delivery,netbanking,1649.3,43,,,911,9,1,0,0,1,0,0
non_del_01088,non_delivery,upi,1052.31,28,,,1538,3,2,1,1,1,1,0
non_del_01089,non_delivery,upi,1332.44,41,,,86,5,0,1,1,1,1,0
non_del_01090,non_delivery,upi,2975.72,24,,,490,7,0,1,1,1,0,1
non_del_01091,non_delivery,upi,2062.7,36,,,1797,7,0,1,1,1,0,1
non_del_01092,non_delivery,netbanking,3987.73,42,,,1874,3,0,1,1,1,0,1
non_del_01093,non_delivery,upi,1434.62,7,,,21,4,0,0,0,1,0,1
non_del_01094,non_delivery,upi,2968.39,29,,,1785,1,1,1,0,0,1,0
non_del_01095,non_delivery,upi,3035.93,11,,,614,9,0,1,1,1,0,1
non_del_01096,non_delivery,netbanking,1003.55,3,,,432,8,0,0,0,1,0,1
non_del_01097,non_delivery,upi,2249.09,10,,,1990,3,0,1,1,0,0,1
non_del_01098,non_delivery,upi,1800.04,6,,,1069,7,1,1,1,1,0,1
non_del_01099,non_delivery,upi,368.71,8,,,1590,5,0,0,1,0,0,1
non_del_01100,non_delivery,upi,526.05,0,,,276,2,0,1,1,1,1,1
non_del_01101,non_delivery,upi,1940.64,43,,,1515,3,1,0,0,1,0,0
non_del_01102,non_delivery,netbanking,398.76,19,,,733,5,0,1,1,1,0,1
non_del_01103,non_delivery,upi,316.52,7,,,1426,6,0,0,0,1,0,1
non_del_01104,non_delivery,upi,1769.96,15,,,1311,1,0,1,1,1,0,1
non_del_01105,non_delivery,upi,189.45,33,,,103,13,1,1,1,1,1,1
non_del_01106,non_delivery,upi,745.37,28,,,1750,3,0,0,0,1,0,0
non_del_01107,non_delivery,upi,1764.36,2,,,577,10,1,0,1,1,0,1
non_del_01108,non_delivery,netbanking,1559.48,6,,,730,9,0,1,1,1,0,1
non_del_01109,non_delivery,upi,1558.86,24,,,1597,9,1,1,1,1,0,1
non_del_01110,non_delivery,upi,2537.57,43,,,1754,10,0,1,1,1,0,1
non_del_01111,non_delivery,netbanking,3255.89,3,,,1791,3,0,1,1,1,0,1
non_del_01112,non_delivery,netbanking,3473.09,38,,,910,6,2,0,0,0,1,0
non_del_01113,non_delivery,upi,4964.12,2,,,700,4,1,1,1,1,0,1
non_del_01114,non_delivery,upi,215.98,22,,,1639,3,0,1,1,1,0,1
non_del_01115,non_delivery,netbanking,949.34,10,,,519,7,1,1,1,1,0,1
non_del_01116,non_delivery,upi,704.53,19,,,1286,4,0,1,1,1,0,1
non_del_01117,non_delivery,netbanking,5063.4,41,,,472,3,0,1,1,1,0,1
non_del_01118,non_delivery,netbanking,1791.01,9,,,421,3,2,1,1,1,0,1
non_del_01119,non_delivery,upi,1615.61,28,,,1096,8,3,1,1,1,0,1
non_del_01120,non_delivery,upi,1223.99,14,,,1730,5,0,0,0,1,0,1
non_del_01121,non_delivery,netbanking,1174.63,29,,,583,7,1,1,1,1,0,1
non_del_01122,non_delivery,upi,1169.16,2,,,1452,8,0,0,0,1,0,1
non_del_01123,non_delivery,upi,1246.44,13,,,43,7,2,1,1,1,0,1
non_del_01124,non_delivery,upi,1155.25,43,,,1396,12,0,0,1,1,0,1
non_del_01125,non_delivery,upi,4324.07,32,,,782,3,1,1,1,1,0,1
non_del_01126,non_delivery,netbanking,6150.36,42,,,150,5,0,0,0,1,1,0
non_del_01127,non_delivery,netbanking,5919.38,30,,,1107,1,0,0,1,1,0,1
non_del_01128,non_delivery,upi,353.25,8,,,479,9,0,0,0,1,0,0
non_del_01129,non_delivery,upi,1041.25,20,,,1268,10,0,1,1,0,0,1
non_del_01130,non_delivery,netbanking,273.76,39,,,87,8,0,0,0,0,0,0
non_del_01131,non_delivery,upi,6055.11,30,,,686,5,1,1,1,1,0,1
non_del_01132,non_delivery,netbanking,2203.05,23,,,472,6,0,1,1,1,1,1
non_del_01133,non_delivery,upi,2916.02,39,,,628,7,0,1,1,1,0,1
non_del_01134,non_delivery,upi,1523.1,5,,,16,4,0,1,0,1,0,1
non_del_01135,non_delivery,netbanking,1620.62,43,,,568,4,1,1,1,1,1,1
non_del_01136,non_delivery,upi,3715.99,5,,,178,12,1,1,1,1,0,1
non_del_01137,non_delivery,upi,1778.69,44,,,1247,10,1,0,1,1,1,0
non_del_01138,non_delivery,upi,1831.72,36,,,919,5,1,1,1,1,1,1
non_del_01139,non_delivery,upi,2753.51,21,,,567,5,1,1,1,1,0,1
non_del_01140,non_delivery,upi,2535.36,21,,,1233,6,0,0,0,0,1,0
non_del_01141,non_delivery,upi,1735.15,1,,,1833,7,0,0,1,1,0,1
non_del_01142,non_delivery,netbanking,1200.77,14,,,1084,5,1,1,1,1,0,1
non_del_01143,non_delivery,upi,1131.94,10,,,564,6,1,1,1,1,0,1
non_del_01144,non_delivery,upi,3508.21,31,,,807,9,0,0,1,1,0,1
non_del_01145,non_delivery,netbanking,1859.92,8,,,1582,3,1,1,1,1,0,1
non_del_01146,non_delivery,netbanking,932.55,36,,,199,4,0,0,0,1,0,1
non_del_01147,non_delivery,upi,3136.64,13,,,640,6,1,1,1,1,0,1
non_del_01148,non_delivery,netbanking,1712.09,38,,,939,12,1,1,1,1,0,1
non_del_01149,non_delivery,upi,339.68,16,,,1269,6,1,1,1,0,0,0
non_del_01150,non_delivery,upi,977.85,33,,,1153,3,1,1,1,1,0,1
non_del_01151,non_delivery,upi,1716.24,30,,,1398,2,0,1,1,1,0,1
non_del_01152,non_delivery,upi,419.34,44,,,1879,8,0,0,1,1,0,1
non_del_01153,non_delivery,upi,2128.73,23,,,349,7,0,0,0,1,1,0
non_del_01154,non_delivery,upi,2388.78,15,,,959,8,1,1,1,1,0,1
non_del_01155,non_delivery,upi,3325.34,29,,,760,8,0,1,1,1,1,1
non_del_01156,non_delivery,netbanking,1982.71,1,,,177,4,0,1,1,1,0,1
non_del_01157,non_delivery,netbanking,1021.63,43,,,256,7,0,1,1,1,0,1
non_del_01158,non_delivery,netbanking,351.16,30,,,1257,4,0,1,1,0,0,1
non_del_01159,non_delivery,netbanking,335.21,2,,,1021,6,2,1,1,1,1,1
non_del_01160,non_delivery,netbanking,1497.0,7,,,586,6,2,1,1,1,0,1
non_del_01161,non_delivery,upi,1496.19,0,,,1818,5,0,0,0,1,1,0
non_del_01162,non_delivery,upi,404.33,30,,,622,3,0,1,1,1,0,1
non_del_01163,non_delivery,upi,2091.04,29,,,1192,3,2,1,1,1,0,1
non_del_01164,non_delivery,upi,1215.44,7,,,1977,3,1,1,1,1,1,1
non_del_01165,non_delivery,upi,761.74,24,,,1403,7,0,1,1,1,0,1
non_del_01166,non_delivery,upi,592.51,22,,,1456,8,0,1,1,1,0,1
non_del_01167,non_delivery,upi,4349.63,21,,,566,4,0,0,0,1,0,0
non_del_01168,non_delivery,upi,296.98,27,,,1829,5,1,1,1,1,0,1
non_del_01169,non_delivery,netbanking,5125.51,38,,,936,7,0,0,0,0,0,0
non_del_01170,non_delivery,upi,800.73,41,,,603,11,0,1,1,1,0,1
non_del_01171,non_delivery,upi,5437.73,7,,,1481,7,0,1,1,0,0,1
non_del_01172,non_delivery,upi,370.24,42,,,1061,3,1,1,1,1,0,0
non_del_01173,non_delivery,upi,2227.65,25,,,263,7,0,1,1,1,0,1
non_del_01174,non_delivery,netbanking,3815.32,8,,,40,7,2,1,1,1,0,1
non_del_01175,non_delivery,upi,3871.13,41,,,244,4,1,1,1,1,0,1
non_del_01176,non_delivery,upi,2219.6,16,,,319,6,0,0,1,0,0,0
non_del_01177,non_delivery,netbanking,2003.31,20,,,449,8,0,1,1,1,0,1
non_del_01178,non_delivery,upi,465.62,43,,,691,6,0,0,0,1,0,0
non_del_01179,non_delivery,upi,3150.05,26,,,474,6,1,1,1,1,0,1
non_del_01180,non_delivery,upi,3570.98,6,,,1806,4,1,1,1,1,0,1
non_del_01181,non_delivery,upi,1743.74,3,,,1924,3,0,1,1,1,0,1
non_del_01182,non_delivery,upi,1951.95,36,,,1944,5,1,1,1,0,0,1
non_del_01183,non_delivery,upi,8089.53,15,,,318,5,0,0,1,1,0,1
non_del_01184,non_delivery,upi,512.04,4,,,1068,4,0,1,1,1,0,1
non_del_01185,non_delivery,upi,2264.87,1,,,211,9,0,1,1,1,0,1
non_del_01186,non_delivery,upi,3097.37,42,,,1418,5,1,1,1,1,0,1
non_del_01187,non_delivery,upi,327.54,25,,,276,4,1,0,1,0,0,1
non_del_01188,non_delivery,upi,361.6,23,,,580,4,0,1,1,1,0,1
non_del_01189,non_delivery,upi,930.46,26,,,406,2,0,1,1,1,0,1
non_del_01190,non_delivery,upi,995.43,18,,,962,4,0,0,0,1,0,1
non_del_01191,non_delivery,upi,875.03,42,,,738,6,0,0,1,1,0,1
non_del_01192,non_delivery,upi,1025.94,27,,,1081,7,0,1,1,1,0,1
non_del_01193,non_delivery,netbanking,1049.26,28,,,395,9,0,0,0,1,0,0
non_del_01194,non_delivery,netbanking,1724.11,40,,,1017,6,2,1,1,1,0,0
non_del_01195,non_delivery,upi,780.55,0,,,176,6,0,0,1,1,0,0
non_del_01196,non_delivery,netbanking,1367.95,14,,,83,5,1,0,1,1,1,0
non_del_01197,non_delivery,upi,1660.12,37,,,274,5,0,1,1,0,0,1
non_del_01198,non_delivery,upi,1223.26,4,,,533,2,1,0,0,0,0,0
non_del_01199,non_delivery,upi,2261.44,14,,,1579,3,0,0,1,1,0,1
non_del_01200,non_delivery,upi,4187.93,7,,,661,4,0,0,0,1,0,1
non_del_01201,non_delivery,netbanking,493.76,32,,,1040,5,0,0,1,1,0,0
non_del_01202,non_delivery,upi,726.46,37,,,1357,7,1,1,1,0,0,1
non_del_01203,non_delivery,upi,2821.97,11,,,1492,5,0,1,1,1,0,1
non_del_01204,non_delivery,netbanking,2062.52,30,,,1168,5,0,1,0,1,1,1
non_del_01205,non_delivery,upi,2975.61,34,,,354,12,1,0,0,1,0,0
non_del_01206,non_delivery,upi,2696.07,40,,,1326,5,0,0,1,1,0,1
non_del_01207,non_delivery,upi,1016.93,41,,,611,1,0,1,1,1,0,1
non_del_01208,non_delivery,netbanking,4400.67,20,,,1182,11,0,0,1,1,0,1
non_del_01209,non_delivery,upi,4471.89,3,,,1964,4,1,0,0,1,0,0
non_del_01210,non_delivery,netbanking,747.26,33,,,146,0,0,0,0,1,0,0
non_del_01211,non_delivery,upi,4011.39,24,,,172,10,2,1,1,1,0,1
non_del_01212,non_delivery,netbanking,4292.72,20,,,500,5,0,1,1,1,0,1
non_del_01213,non_delivery,netbanking,5328.49,24,,,877,6,1,0,0,1,0,0
non_del_01214,non_delivery,netbanking,2734.33,28,,,958,10,0,0,0,1,0,0
non_del_01215,non_delivery,upi,1305.86,12,,,592,5,0,1,1,1,0,1
non_del_01216,non_delivery,upi,962.26,14,,,1801,4,1,0,0,1,0,0
non_del_01217,non_delivery,netbanking,1306.2,15,,,15,3,0,1,0,1,0,1
non_del_01218,non_delivery,upi,563.9,22,,,1089,2,2,1,1,0,0,1
non_del_01219,non_delivery,netbanking,2295.99,30,,,1105,5,0,0,1,1,0,1
non_del_01220,non_delivery,netbanking,1488.06,1,,,1539,4,1,1,1,1,0,1
non_del_01221,non_delivery,upi,469.23,13,,,1100,7,1,1,1,1,0,1
non_del_01222,non_delivery,upi,980.02,32,,,271,3,1,1,1,1,0,1
non_del_01223,non_delivery,upi,3794.85,1,,,641,9,0,1,1,0,0,1
non_del_01224,non_delivery,netbanking,2326.46,35,,,346,5,0,1,1,1,0,1
non_del_01225,non_delivery,upi,889.56,34,,,945,6,0,1,0,0,0,1
non_del_01226,non_delivery,upi,5238.4,14,,,1829,7,0,1,1,1,0,1
non_del_01227,non_delivery,netbanking,2110.19,28,,,784,7,0,0,0,0,0,1
non_del_01228,non_delivery,upi,621.54,22,,,729,4,1,0,1,1,0,0
non_del_01229,non_delivery,upi,1311.49,11,,,928,4,0,0,1,1,0,0
non_del_01230,non_delivery,upi,438.64,6,,,332,7,1,1,1,1,0,1
non_del_01231,non_delivery,upi,4395.83,43,,,1696,5,1,1,0,0,0,1
non_del_01232,non_delivery,upi,3042.77,38,,,1330,2,0,1,1,1,0,1
non_del_01233,non_delivery,netbanking,922.04,40,,,1428,4,2,1,1,1,0,1
non_del_01234,non_delivery,netbanking,255.69,6,,,700,12,1,1,1,1,0,1
non_del_01235,non_delivery,netbanking,3008.81,43,,,561,9,0,1,0,1,0,1
non_del_01236,non_delivery,netbanking,2061.4,28,,,948,3,0,1,1,1,0,1
non_del_01237,non_delivery,upi,3962.43,23,,,479,4,0,0,0,0,0,0
non_del_01238,non_delivery,upi,164.69,15,,,43,5,0,1,1,1,0,1
non_del_01239,non_delivery,upi,2809.14,10,,,1450,5,1,1,0,1,0,0
non_del_01240,non_delivery,netbanking,1614.08,14,,,1719,3,0,1,1,1,0,1
non_del_01241,non_delivery,upi,6694.42,7,,,449,7,0,1,1,0,0,1
non_del_01242,non_delivery,netbanking,577.37,35,,,1254,6,0,0,1,1,0,1
non_del_01243,non_delivery,upi,3233.89,42,,,1815,4,0,1,1,1,0,1
non_del_01244,non_delivery,netbanking,2858.3,43,,,1480,9,0,1,1,0,1,0
non_del_01245,non_delivery,upi,461.58,40,,,1665,6,0,1,1,1,1,0
non_del_01246,non_delivery,netbanking,1356.35,5,,,1783,7,1,1,1,1,0,0
non_del_01247,non_delivery,upi,2590.92,33,,,505,7,0,1,1,1,0,1
non_del_01248,non_delivery,upi,925.66,38,,,147,6,0,1,1,1,0,1
non_del_01249,non_delivery,netbanking,948.91,22,,,1603,6,0,0,1,0,0,1
non_del_01250,non_delivery,upi,3495.67,25,,,1582,5,0,1,1,1,1,1
non_del_01251,non_delivery,netbanking,5715.37,17,,,383,3,0,0,0,0,0,0
non_del_01252,non_delivery,netbanking,3291.29,37,,,1807,2,0,0,0,1,0,0
non_del_01253,non_delivery,netbanking,500.34,31,,,50,11,0,1,1,1,0,1
non_del_01254,non_delivery,upi,63.25,28,,,754,3,0,1,1,0,0,1
non_del_01255,non_delivery,upi,656.87,0,,,1922,8,0,1,1,1,0,1
non_del_01256,non_delivery,upi,2789.86,43,,,705,8,3,1,1,1,0,1
non_del_01257,non_delivery,upi,3029.6,23,,,1522,11,1,1,1,1,0,1
non_del_01258,non_delivery,upi,1254.24,43,,,77,2,0,1,1,1,1,1
non_del_01259,non_delivery,netbanking,647.45,30,,,978,7,1,1,1,0,0,1
non_del_01260,non_delivery,netbanking,1347.3,23,,,1563,4,0,1,1,1,0,1
non_del_01261,non_delivery,upi,319.7,33,,,1686,8,2,1,1,1,0,1
non_del_01262,non_delivery,netbanking,2163.41,11,,,873,7,0,1,1,0,0,1
non_del_01263,non_delivery,upi,1988.21,20,,,152,3,0,1,1,1,0,1
non_del_01264,non_delivery,upi,608.69,1,,,1065,11,0,1,1,1,1,1
non_del_01265,non_delivery,upi,3331.67,33,,,1479,2,1,1,1,1,0,1
non_del_01266,non_delivery,netbanking,1778.84,14,,,902,4,0,1,1,0,0,0
non_del_01267,non_delivery,netbanking,858.23,4,,,1912,7,1,1,1,0,0,1
non_del_01268,non_delivery,upi,2227.11,35,,,628,1,2,1,1,1,1,1
non_del_01269,non_delivery,upi,6583.4,10,,,1637,5,2,0,0,1,0,0
non_del_01270,non_delivery,upi,342.62,10,,,1509,6,0,0,1,1,0,1
non_del_01271,non_delivery,upi,6904.52,6,,,863,7,2,1,1,1,0,1
non_del_01272,non_delivery,upi,1762.89,27,,,196,3,1,0,0,1,0,0
non_del_01273,non_delivery,netbanking,2616.55,15,,,693,3,0,1,1,1,0,1
non_del_01274,non_delivery,netbanking,2759.97,25,,,1534,6,0,0,1,1,0,1
non_del_01275,non_delivery,upi,881.94,15,,,1784,8,3,0,1,1,0,0
non_del_01276,non_delivery,netbanking,1231.81,33,,,914,7,0,1,1,1,0,1
non_del_01277,non_delivery,netbanking,4241.7,16,,,583,3,0,1,1,1,0,1
non_del_01278,non_delivery,upi,4772.35,35,,,1531,7,0,1,1,0,0,1
non_del_01279,non_delivery,netbanking,1491.81,20,,,1874,5,0,0,1,0,0,0
non_del_01280,non_delivery,upi,5867.2,0,,,285,5,1,0,0,1,0,0
non_del_01281,non_delivery,upi,1619.04,19,,,640,10,0,0,1,1,0,1
non_del_01282,non_delivery,upi,3104.84,11,,,1589,6,2,0,0,1,0,0
non_del_01283,non_delivery,netbanking,946.02,22,,,250,8,0,0,0,1,0,0
non_del_01284,non_delivery,upi,2960.85,5,,,1948,4,0,1,1,1,0,1
non_del_01285,non_delivery,upi,1396.64,33,,,472,6,0,0,1,0,0,1
non_del_01286,non_delivery,upi,7832.1,28,,,973,8,1,1,1,1,1,1
non_del_01287,non_delivery,upi,2323.98,6,,,1039,14,0,1,1,0,0,1
non_del_01288,non_delivery,upi,5424.03,44,,,749,9,1,0,1,1,0,0
non_del_01289,non_delivery,upi,2032.36,15,,,263,3,1,1,1,0,0,1
non_del_01290,non_delivery,netbanking,1787.13,9,,,61,2,0,1,1,0,0,1
non_del_01291,non_delivery,upi,1994.56,0,,,760,8,0,1,1,1,0,0
non_del_01292,non_delivery,upi,6335.04,11,,,539,8,0,1,1,0,0,1
non_del_01293,non_delivery,netbanking,1185.71,1,,,1811,6,0,1,1,0,0,1
non_del_01294,non_delivery,netbanking,7620.42,21,,,1329,6,0,1,1,1,0,1
non_del_01295,non_delivery,upi,3457.91,27,,,188,4,1,1,1,1,0,1
non_del_01296,non_delivery,upi,6121.41,16,,,1510,6,0,1,0,1,1,1
non_del_01297,non_delivery,upi,653.29,39,,,1229,7,0,1,1,1,0,1
non_del_01298,non_delivery,upi,3053.51,43,,,252,5,0,1,1,1,0,1
non_del_01299,non_delivery,netbanking,4363.04,13,,,808,1,0,1,1,1,0,1
non_del_01300,non_delivery,upi,4444.18,28,,,1475,7,0,1,1,1,0,1
non_del_01301,non_delivery,upi,3051.02,18,,,1295,10,0,1,1,1,0,1
non_del_01302,non_delivery,upi,1310.92,12,,,1147,7,1,1,1,1,0,1
non_del_01303,non_delivery,upi,1241.75,9,,,979,6,2,1,1,1,0,1
non_del_01304,non_delivery,upi,1179.55,23,,,1381,6,0,1,1,1,0,1
non_del_01305,non_delivery,netbanking,2224.23,6,,,1753,6,0,0,1,1,0,1
non_del_01306,non_delivery,upi,1968.74,30,,,344,4,0,1,0,1,0,1
non_del_01307,non_delivery,upi,1356.58,39,,,805,6,0,0,0,1,1,0
non_del_01308,non_delivery,netbanking,1536.87,16,,,1697,6,0,1,1,1,0,1
non_del_01309,non_delivery,upi,1805.8,25,,,1017,3,0,1,1,0,0,1
non_del_01310,non_delivery,upi,209.61,43,,,353,6,0,1,1,1,0,1
non_del_01311,non_delivery,upi,1411.19,31,,,261,3,0,0,1,1,0,1
non_del_01312,non_delivery,upi,1111.74,18,,,1454,10,0,1,1,1,0,1
non_del_01313,non_delivery,upi,624.49,39,,,981,6,0,1,1,1,0,0
non_del_01314,non_delivery,upi,663.02,1,,,1581,4,1,1,1,1,0,1
non_del_01315,non_delivery,netbanking,1391.76,26,,,230,9,1,0,0,1,0,1
non_del_01316,non_delivery,netbanking,2297.18,11,,,1214,4,0,1,1,1,0,1
non_del_01317,non_delivery,upi,2400.4,8,,,1166,11,0,1,1,1,0,1
non_del_01318,non_delivery,upi,2642.88,23,,,919,5,0,0,0,0,1,0
non_del_01319,non_delivery,netbanking,2402.9,32,,,855,5,0,1,1,1,1,0
non_del_01320,non_delivery,upi,1217.83,33,,,543,3,0,0,0,1,0,0
